회사명,거래소코드,회계년도,종가(원),보통주(천원),시총,상장협 산업분류(대분류),상장협 산업분류(중분류),상장협 산업분류(소분류)
(주)금화피에스시,36190,12-12,20250,6000000,1.215E+11,건설업,  전문직별 공사업,    전기 및 통신 공사업
(주)금화피에스시,36190,12-13,33100,6000000,1.986E+11,건설업,  전문직별 공사업,    전기 및 통신 공사업
(주)금화피에스시,36190,12-14,48050,6000000,2.883E+11,건설업,  전문직별 공사업,    전기 및 통신 공사업
(주)금화피에스시,36190,12-15,35100,6000000,2.106E+11,건설업,  전문직별 공사업,    전기 및 통신 공사업
(주)금화피에스시,36190,12-16,35250,6000000,2.115E+11,건설업,  전문직별 공사업,    전기 및 통신 공사업
(주)금화피에스시,36190,12-17,42900,6000000,2.574E+11,건설업,  전문직별 공사업,    전기 및 통신 공사업
(주)금화피에스시,36190,12-18,29650,6000000,1.779E+11,건설업,  전문직별 공사업,    전기 및 통신 공사업
(주)금화피에스시,36190,12-19,29500,6000000,1.77E+11,건설업,  전문직별 공사업,    전기 및 통신 공사업
(주)금화피에스시,36190,12-20,29100,6000000,1.746E+11,건설업,  전문직별 공사업,    전기 및 통신 공사업
(주)기가레인,49080,12-10,,3757970,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)기가레인,49080,12-13,4600,15963213,73430779800,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)기가레인,49080,12-14,11300,17704421,2.0006E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)기가레인,49080,12-15,5340,17704421,94541608140,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)기가레인,49080,12-16,5540,17704421,98082492340,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)기가레인,49080,12-17,2945,48600920,1.4313E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)기가레인,49080,12-18,1810,50392650,91210696500,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)기가레인,49080,12-19,1485,52276120,77630038200,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)기가레인,49080,12-20,3000,72049635,2.16149E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)기산텔레콤,35460,12-10,3760,14337340,53908398400,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    통신 및 방송 장비 제조업
(주)기산텔레콤,35460,12-11,1920,14337340,27527692800,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    통신 및 방송 장비 제조업
(주)기산텔레콤,35460,12-12,1930,14337340,27671066200,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    통신 및 방송 장비 제조업
(주)기산텔레콤,35460,12-13,1900,14337340,27240946000,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    통신 및 방송 장비 제조업
(주)기산텔레콤,35460,12-14,1780,14337340,25520465200,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    통신 및 방송 장비 제조업
(주)기산텔레콤,35460,12-15,3645,14390340,52452789300,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    통신 및 방송 장비 제조업
(주)기산텔레콤,35460,12-16,3520,14577340,51312236800,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    통신 및 방송 장비 제조업
(주)기산텔레콤,35460,12-17,2895,14577340,42201399300,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    통신 및 방송 장비 제조업
(주)기산텔레콤,35460,12-18,2755,14577340,40160571700,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    통신 및 방송 장비 제조업
(주)기산텔레콤,35460,12-19,2090,14577340,30466640600,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    통신 및 방송 장비 제조업
(주)기산텔레콤,35460,12-20,2615,14577340,38119744100,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    통신 및 방송 장비 제조업
(주)까스텔바작,308100,12-16,,640000,0,도매 및 소매업,  소매업; 자동차 제외,"    섬유, 의복, 신발 및 가죽제품 소매업"
(주)까스텔바작,308100,12-17,,640000,0,도매 및 소매업,  소매업; 자동차 제외,"    섬유, 의복, 신발 및 가죽제품 소매업"
(주)까스텔바작,308100,12-18,,6000000,0,도매 및 소매업,  소매업; 자동차 제외,"    섬유, 의복, 신발 및 가죽제품 소매업"
(주)까스텔바작,308100,12-19,9400,6596700,62008980000,도매 및 소매업,  소매업; 자동차 제외,"    섬유, 의복, 신발 및 가죽제품 소매업"
(주)까스텔바작,308100,12-20,10850,6596700,71574195000,도매 및 소매업,  소매업; 자동차 제외,"    섬유, 의복, 신발 및 가죽제품 소매업"
(주)나노,187790,12-14,2180,,0,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기초 화학물질 제조업
(주)나노,187790,12-15,1745,23784935,41504711575,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기초 화학물질 제조업
(주)나노,187790,12-16,1920,29225943,56113810560,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기초 화학물질 제조업
(주)나노,187790,12-17,1000,39269856,39269856000,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기초 화학물질 제조업
(주)나노,187790,12-18,1915,23851615,45675842725,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기초 화학물질 제조업
(주)나노,187790,12-19,2030,25797855,52369645650,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기초 화학물질 제조업
(주)나노,187790,12-20,1480,25797855,38180825400,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기초 화학물질 제조업
(주)나노브릭,286750,12-15,,2916657,0,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기초 화학물질 제조업
(주)나노브릭,286750,12-16,,3156657,0,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기초 화학물질 제조업
(주)나노브릭,286750,12-17,,3356657,0,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기초 화학물질 제조업
(주)나노브릭,286750,12-18,,3356657,0,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기초 화학물질 제조업
(주)나노브릭,286750,12-19,10800,4560103,49249112400,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기초 화학물질 제조업
(주)나노브릭,286750,12-20,18700,4560103,85273926100,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기초 화학물질 제조업
(주)나노신소재,121600,12-10,,5337000,0,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기타 화학제품 제조업
(주)나노신소재,121600,12-11,19750,7232222,1.42836E+11,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기타 화학제품 제조업
(주)나노신소재,121600,12-12,15150,7232222,1.09568E+11,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기타 화학제품 제조업
(주)나노신소재,121600,12-13,16800,7232222,1.21501E+11,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기타 화학제품 제조업
(주)나노신소재,121600,12-14,15900,7232222,1.14992E+11,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기타 화학제품 제조업
(주)나노신소재,121600,12-15,24000,10848333,2.6036E+11,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기타 화학제품 제조업
(주)나노신소재,121600,12-16,15200,10848333,1.64895E+11,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기타 화학제품 제조업
(주)나노신소재,121600,12-17,17100,10848333,1.85506E+11,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기타 화학제품 제조업
(주)나노신소재,121600,12-18,15300,10848333,1.65979E+11,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기타 화학제품 제조업
(주)나노신소재,121600,12-19,16700,10848333,1.81167E+11,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기타 화학제품 제조업
(주)나노신소재,121600,12-20,37850,10848333,4.10609E+11,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기타 화학제품 제조업
(주)나래나노텍,137080,12-10,,8026000,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)나래나노텍,137080,12-11,,10426000,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)나래나노텍,137080,12-12,,10426000,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)나래나노텍,137080,12-13,,10426000,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)나래나노텍,137080,12-14,,10426000,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)나래나노텍,137080,12-15,,10426000,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)나래나노텍,137080,12-16,,10426000,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)나래나노텍,137080,12-17,,8614080,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)나래나노텍,137080,12-18,,8614080,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)나래나노텍,137080,12-19,,8614080,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)나래나노텍,137080,12-20,,8614080,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)나무가,190510,12-10,,1376000,0,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)나무가,190510,12-11,,1376000,0,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)나무가,190510,12-12,,1376000,0,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)나무가,190510,12-13,,2626862,0,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)나무가,190510,12-14,,2641862,0,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)나무가,190510,12-15,58000,3336441,1.93514E+11,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)나무가,190510,12-16,58400,3384113,1.97632E+11,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)나무가,190510,12-17,19000,3420798,64995162000,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)나무가,190510,12-18,19050,3430020,65341881000,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)나무가,190510,12-19,47800,3434185,1.64154E+11,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)나무가,190510,12-20,21500,6871090,1.47728E+11,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)나스미디어,89600,12-10,,2525000,0,"전문, 과학 및 기술 서비스업",  전문 서비스업,    광고업
(주)나스미디어,89600,12-11,,3638716,0,"전문, 과학 및 기술 서비스업",  전문 서비스업,    광고업
(주)나스미디어,89600,12-12,,7277432,0,"전문, 과학 및 기술 서비스업",  전문 서비스업,    광고업
(주)나스미디어,89600,12-13,11300,8246432,93184681600,"전문, 과학 및 기술 서비스업",  전문 서비스업,    광고업
(주)나스미디어,89600,12-14,23850,8246432,1.96677E+11,"전문, 과학 및 기술 서비스업",  전문 서비스업,    광고업
(주)나스미디어,89600,12-15,50000,8246432,4.12322E+11,"전문, 과학 및 기술 서비스업",  전문 서비스업,    광고업
(주)나스미디어,89600,12-16,39500,8754691,3.4581E+11,"전문, 과학 및 기술 서비스업",  전문 서비스업,    광고업
(주)나스미디어,89600,12-17,74500,8754691,6.52224E+11,"전문, 과학 및 기술 서비스업",  전문 서비스업,    광고업
(주)나스미디어,89600,12-18,28400,8754691,2.48633E+11,"전문, 과학 및 기술 서비스업",  전문 서비스업,    광고업
(주)나스미디어,89600,12-19,33350,8754691,2.91969E+11,"전문, 과학 및 기술 서비스업",  전문 서비스업,    광고업
(주)나스미디어,89600,12-20,30600,8754691,2.67894E+11,"전문, 과학 및 기술 서비스업",  전문 서비스업,    광고업
(주)나이스디앤비,130580,12-10,,11480000,0,"사업시설 관리, 사업 지원 및 임대 서비스업",  사업지원 서비스업,    기타 사업지원 서비스업
(주)나이스디앤비,130580,12-11,2630,15400000,40502000000,"사업시설 관리, 사업 지원 및 임대 서비스업",  사업지원 서비스업,    기타 사업지원 서비스업
(주)나이스디앤비,130580,12-12,2715,15400000,41811000000,"사업시설 관리, 사업 지원 및 임대 서비스업",  사업지원 서비스업,    기타 사업지원 서비스업
(주)나이스디앤비,130580,12-13,2470,15400000,38038000000,"사업시설 관리, 사업 지원 및 임대 서비스업",  사업지원 서비스업,    기타 사업지원 서비스업
(주)나이스디앤비,130580,12-14,3140,15400000,48356000000,"사업시설 관리, 사업 지원 및 임대 서비스업",  사업지원 서비스업,    기타 사업지원 서비스업
(주)나이스디앤비,130580,12-15,5620,15400000,86548000000,"사업시설 관리, 사업 지원 및 임대 서비스업",  사업지원 서비스업,    기타 사업지원 서비스업
(주)나이스디앤비,130580,12-16,5400,15400000,83160000000,"사업시설 관리, 사업 지원 및 임대 서비스업",  사업지원 서비스업,    기타 사업지원 서비스업
(주)나이스디앤비,130580,12-17,7970,15400000,1.22738E+11,"사업시설 관리, 사업 지원 및 임대 서비스업",  사업지원 서비스업,    기타 사업지원 서비스업
(주)나이스디앤비,130580,12-18,7110,15400000,1.09494E+11,"사업시설 관리, 사업 지원 및 임대 서비스업",  사업지원 서비스업,    기타 사업지원 서비스업
