회사명,거래소코드,회계년도,종가(원),발행주식의 총수 (현재 발행한 주식수 - 현재 감소한 주식수)(주),시총
(주)메드팩토,235980,12-21,58600,328588,19255256800
(주)메디아나,41920,12-21,6640,16000000,1.0624E+11
(주)메디아나,41920,12-21,6640,16000000,1.0624E+11
(주)메디콕스,54180,12-21,992,94607904,93851040768
(주)메디콕스,54180,12-21,992,94607904,93851040768
(주)메디톡스,86900,12-21,143900,545727,78530115300
(주)메디톡스,86900,12-21,143900,6254384,9.00006E+11
(주)메디톡스,86900,12-21,143900,6800111,9.78536E+11
(주)메디프론디비티,65650,12-21,2580,43615959,1.12529E+11
(주)메디프론디비티,65650,12-21,2580,43615959,1.12529E+11
(주)메지온,140410,12-21,217100,8901006,1.93241E+12
(주)메지온,140410,12-21,217100,8901006,1.93241E+12
(주)메카로,241770,12-21,14000,0,0
(주)메카로,241770,12-21,14000,10192640,1.42697E+11
(주)메카로,241770,12-21,14000,10192640,1.42697E+11
(주)메타바이오메드,59210,12-21,2890,23862351,68962194390
(주)메타바이오메드,59210,12-21,2890,23862351,68962194390
(주)멕아이씨에스,58110,12-21,10600,16050530,1.70136E+11
(주)멕아이씨에스,58110,12-21,10600,16050530,1.70136E+11
(주)멜파스,96640,12-21,1815,37946235,68872416525
(주)멜파스,96640,12-21,1815,37946235,68872416525
(주)모다이노칩,80420,12-21,3475,79721622,2.77033E+11
(주)모다이노칩,80420,12-21,3475,79721622,2.77033E+11
(주)모두투어네트워크,80160,12-21,21850,18900000,4.12965E+11
(주)모두투어네트워크,80160,12-21,21850,18900000,4.12965E+11
(주)모바일리더,100030,12-21,19900,3283714,65345908600
(주)모바일리더,100030,12-21,19900,0,0
(주)모바일리더,100030,12-21,19900,3283714,65345908600
(주)모베이스,101330,12-21,4155,23958188,99546271140
(주)모베이스,101330,12-21,4155,23958188,99546271140
(주)모베이스전자,12860,12-21,1910,65803117,1.25684E+11
(주)모베이스전자,12860,12-21,1910,65803117,1.25684E+11
(주)모비릭스,348030,12-21,24000,9304000,2.23296E+11
(주)모비릭스,348030,12-21,24000,0,0
(주)모비릭스,348030,12-21,24000,9304000,2.23296E+11
(주)모비스,250060,12-21,2320,0,0
(주)모비스,250060,12-21,2320,32171314,74637448480
(주)모비스,250060,12-21,2320,32171314,74637448480
(주)모아데이타,288980,12-21,,4561072,0
(주)모아데이타,288980,12-21,,0,0
(주)모아데이타,288980,12-21,,4561072,0
(주)모아텍,33200,3-21,9800,14331185,1.40446E+11
(주)모아텍,33200,3-21,9800,14331185,1.40446E+11
(주)모헨즈,6920,12-21,5340,10920000,58312800000
(주)모헨즈,6920,12-21,5340,10920000,58312800000
(주)미래생명자원,218150,12-21,3975,18671428,74218926300
(주)미래생명자원,218150,12-21,3975,18671428,74218926300
(주)미래컴퍼니,49950,12-21,32650,8362306,2.73029E+11
(주)미래컴퍼니,49950,12-21,32650,8362306,2.73029E+11
(주)미코,59090,12-21,14450,33416778,4.82872E+11
(주)미코,59090,12-21,14450,33416778,4.82872E+11
(주)미코바이오메드,214610,12-21,9100,18296767,1.66501E+11
(주)미코바이오메드,214610,12-21,9100,18296767,1.66501E+11
(주)미투온,201490,12-21,7700,31257770,2.40685E+11
(주)미투온,201490,12-21,7700,31257770,2.40685E+11
(주)미투온,201490,12-21,7700,0,0
(주)민앤지,214180,12-21,20100,0,0
(주)민앤지,214180,12-21,20100,13257185,2.66469E+11
(주)민앤지,214180,12-21,20100,13257185,2.66469E+11
(주)바른손,18700,12-21,6150,31376241,1.92964E+11
(주)바른손,18700,12-21,6150,31376241,1.92964E+11
(주)바른손이앤에이,35620,12-21,1920,74439675,1.42924E+11
(주)바른손이앤에이,35620,12-21,1920,74439675,1.42924E+11
(주)바른전자,64520,12-21,944,83686477,79000034288
(주)바른전자,64520,12-21,944,83686477,79000034288
(주)바이넥스,53030,12-21,15200,31761048,4.82768E+11
(주)바이넥스,53030,12-21,15200,31761048,4.82768E+11
(주)바이브컴퍼니,301300,12-21,53600,5540890,2.96992E+11
(주)바이브컴퍼니,301300,12-21,53600,5540890,2.96992E+11
(주)바이오니아,64550,12-21,48600,25810291,1.25438E+12
(주)바이오니아,64550,12-21,48600,0,0
(주)바이오니아,64550,12-21,48600,25810291,1.25438E+12
(주)바이오다인,314930,12-21,33400,0,0
(주)바이오다인,314930,12-21,33400,6168195,2.06018E+11
(주)바이오다인,314930,12-21,33400,6168195,2.06018E+11
(주)바이오로그디바이스,208710,12-21,3120,41431412,1.29266E+11
(주)바이오로그디바이스,208710,12-21,3120,41431412,1.29266E+11
(주)바이오솔루션,86820,12-21,21700,0,0
(주)바이오솔루션,86820,12-21,21700,8108426,1.75953E+11
(주)바이오솔루션,86820,12-21,21700,8108426,1.75953E+11
(주)바이오스마트,38460,12-21,5710,20087800,1.14701E+11
(주)바이오스마트,38460,12-21,5710,20087800,1.14701E+11
(주)바이오에프디엔씨,251120,12-21,,0,0
(주)바이오에프디엔씨,251120,12-21,,7395700,0
(주)바이오에프디엔씨,251120,12-21,,7395700,0
(주)바이오톡스텍,86040,12-21,8020,14667123,1.1763E+11
(주)바이오톡스텍,86040,12-21,8020,14667124,1.1763E+11
(주)바이오톡스텍,86040,12-21,8020,1,8020
(주)바텍,43150,12-21,35350,14854256,5.25098E+11
(주)바텍,43150,12-21,35350,14854256,5.25098E+11
(주)박셀바이오,323990,12-21,43400,15223000,6.60678E+11
(주)박셀바이오,323990,12-21,43400,15223000,6.60678E+11
(주)배럴,267790,12-21,8000,7885500,63084000000
(주)배럴,267790,12-21,8000,7885500,63084000000
(주)배럴,267790,12-21,8000,0,0
(주)백금티앤에이,46310,12-21,4145,16418641,68055266945
(주)백금티앤에이,46310,12-21,4145,16418641,68055266945
(주)버킷스튜디오,66410,12-21,5550,3900000,21645000000
(주)버킷스튜디오,66410,12-21,5550,58485033,3.24592E+11
(주)버킷스튜디오,66410,12-21,5550,54585033,3.02947E+11
(주)베노홀딩스,206400,12-21,4610,27333828,1.26009E+11
(주)베노홀딩스,206400,12-21,4610,27333828,1.26009E+11
(주)베셀,177350,12-21,3550,11630420,41287991000
(주)베셀,177350,12-21,3550,0,0
(주)베셀,177350,12-21,3550,11630420,41287991000
(주)베스파,299910,12-21,4410,8206916,36192499560
(주)베스파,299910,12-21,4410,8206916,36192499560
(주)베스파,299910,12-21,4410,0,0
(주)보광산업,225530,12-21,6660,36338727,2.42016E+11
(주)보광산업,225530,12-21,6660,36338727,2.42016E+11
(주)보라티알,250000,12-21,13000,6750733,87759529000
(주)보라티알,250000,12-21,13000,6750733,87759529000
(주)본느,226340,12-21,2225,30699596,68306601100
(주)본느,226340,12-21,2225,30699596,68306601100
(주)부-스타,8470,12-21,5640,8404800,47403072000
(주)부-스타,8470,12-21,5640,8404800,47403072000
(주)부방,14470,12-21,2490,60052260,1.4953E+11
(주)부방,14470,12-21,2490,60052260,1.4953E+11
(주)뷰노,338220,12-21,18900,11208656,2.11844E+11
(주)뷰노,338220,12-21,18900,0,0
(주)뷰노,338220,12-21,18900,11208656,2.11844E+11
(주)뷰웍스,100120,12-21,41900,10001865,4.19078E+11
(주)뷰웍스,100120,12-21,41900,10001865,4.19078E+11
(주)브랜드엑스코퍼레이션,337930,12-21,9700,29572416,2.86852E+11
(주)브랜드엑스코퍼레이션,337930,12-21,9700,29572416,2.86852E+11
(주)브리지텍,64480,12-21,5650,11952500,67531625000
(주)브리지텍,64480,12-21,5650,11952500,67531625000
(주)브이씨,365900,12-21,,5957800,0
(주)브이씨,365900,12-21,,5957800,0
(주)브이원텍,251630,12-21,8920,15050580,1.34251E+11
(주)브이원텍,251630,12-21,8920,15050580,1.34251E+11
(주)브이티지엠피,18290,12-21,7150,34483893,2.4656E+11
(주)브이티지엠피,18290,12-21,7150,34483893,2.4656E+11
(주)블루베리엔에프티,44480,12-21,4060,32343981,1.31317E+11
(주)블루베리엔에프티,44480,12-21,4060,32343981,1.31317E+11
(주)블루콤,33560,12-21,11000,0,0
(주)블루콤,33560,12-21,11000,17100000,1.881E+11
(주)블루콤,33560,12-21,11000,17100000,1.881E+11
(주)블리츠웨이,369370,12-21,4880,35615566,1.73804E+11
(주)블리츠웨이,369370,12-21,4880,35615566,1.73804E+11
(주)비덴트,121800,12-21,24200,53265283,1.28902E+12
(주)비덴트,121800,12-21,24200,2582312,62491950400
(주)비덴트,121800,12-21,24200,50682971,1.22653E+12
(주)비보존헬스케어,82800,12-21,1095,169906834,1.86048E+11
(주)비보존헬스케어,82800,12-21,1095,169906834,1.86048E+11
(주)비씨월드제약,200780,12-21,15850,8892384,1.40944E+11
(주)비씨월드제약,200780,12-21,15850,0,0
(주)비씨월드제약,200780,12-21,15850,8892384,1.40944E+11
(주)비아트론,141000,12-21,11050,0,0
(주)비아트론,141000,12-21,11050,12114710,1.33868E+11
(주)비아트론,141000,12-21,11050,12114710,1.33868E+11
(주)비에이치,90460,12-21,23200,33810072,7.84394E+11
(주)비에이치,90460,12-21,23200,33810072,7.84394E+11
(주)비엔지티,32790,12-21,4075,29534345,1.20352E+11
(주)비엔지티,32790,12-21,4075,29534345,1.20352E+11
(주)비엘,142760,12-21,8350,30588777,2.55416E+11
(주)비엘,142760,12-21,8350,28658272,2.39297E+11
(주)비엘,142760,12-21,8350,1930505,16119716750
(주)비엘팜텍,65170,12-21,1310,88970559,1.16551E+11
(주)비엘팜텍,65170,12-21,1310,88970559,1.16551E+11
(주)비엠티,86670,12-21,11600,8146529,94499736400
(주)비엠티,86670,12-21,11600,8146529,94499736400
(주)비올,335890,12-21,2265,57223739,1.29612E+11
(주)비올,335890,12-21,2265,57223739,1.29612E+11
(주)비즈니스온커뮤니케이션,138580,12-21,14800,22556163,3.33831E+11
(주)비즈니스온커뮤니케이션,138580,12-21,14800,0,0
(주)비즈니스온커뮤니케이션,138580,12-21,14800,22556163,3.33831E+11
(주)비츠로셀,82920,12-21,14350,21539152,3.09087E+11
(주)비츠로셀,82920,12-21,14350,21539152,3.09087E+11
(주)비츠로시스,54220,3-21,5930,22420174,1.32952E+11
(주)비츠로시스,54220,3-21,5930,22420174,1.32952E+11
(주)비츠로테크,42370,12-21,9140,26200025,2.39468E+11
(주)비츠로테크,42370,12-21,9140,26200025,2.39468E+11
(주)비케이홀딩스,50090,12-21,855,79138942,67663795410
(주)비케이홀딩스,50090,12-21,855,79138942,67663795410
(주)비투엔,307870,12-21,4065,30181200,1.22687E+11
(주)비투엔,307870,12-21,4065,30181200,1.22687E+11
(주)비트나인,357880,12-21,15200,10353956,1.5738E+11
(주)비트나인,357880,12-21,15200,0,0
(주)비트나인,357880,12-21,15200,10353956,1.5738E+11
(주)비트컴퓨터,32850,12-21,9570,16623293,1.59085E+11
(주)비트컴퓨터,32850,12-21,9570,16623293,1.59085E+11
(주)비피도,238200,12-21,10900,0,0
(주)비피도,238200,12-21,10900,8180000,89162000000
(주)비피도,238200,12-21,10900,8180000,89162000000
(주)빅솔론,93190,12-21,6650,19238905,1.27939E+11
(주)빅솔론,93190,12-21,6650,19238905,1.27939E+11
(주)빅텍,65450,12-21,5560,28652800,1.5931E+11
(주)빅텍,65450,12-21,5560,28652800,1.5931E+11
(주)사람인에이치알,143240,12-21,41500,11659263,4.83859E+11
(주)사람인에이치알,143240,12-21,41500,0,0
(주)사람인에이치알,143240,12-21,41500,11659263,4.83859E+11
(주)삼기,122350,12-21,4835,38339428,1.85371E+11
(주)삼기,122350,12-21,4835,0,0
(주)삼기,122350,12-21,4835,38339428,1.85371E+11
(주)삼보판지,23600,12-21,15950,16170000,2.57912E+11
(주)삼보판지,23600,12-21,15950,16170000,2.57912E+11
(주)삼양옵틱스,225190,12-21,10350,10119900,1.04741E+11
(주)삼양옵틱스,225190,12-21,10350,10119900,1.04741E+11
(주)삼에스코리아,60310,3-21,2395,45676540,1.09395E+11
(주)삼에스코리아,60310,3-21,2395,45676540,1.09395E+11
(주)삼영에스앤씨,361670,12-21,13150,5667658,74529702700
(주)삼영에스앤씨,361670,12-21,13150,5667658,74529702700
(주)삼영에스앤씨,361670,12-21,13150,0,0
(주)삼일,32280,12-21,2865,16213590,46451935350
(주)삼일,32280,12-21,2865,16213590,46451935350
(주)삼일기업공사,2290,12-21,4290,12400000,53196000000
(주)삼일기업공사,2290,12-21,4290,12400000,53196000000
(주)삼진,32750,12-21,10150,6000000,60900000000
(주)삼진,32750,12-21,10150,6000000,60900000000
(주)삼진엘앤디,54090,12-21,3515,24959232,87731700480
(주)삼진엘앤디,54090,12-21,3515,24959232,87731700480
(주)삼표시멘트,38500,12-21,4730,107916306,5.10444E+11
(주)삼표시멘트,38500,12-21,4730,107916306,5.10444E+11
(주)삼표시멘트,38500,12-21,4730,0,0
(주)삼화네트웍스,46390,12-21,3075,43172933,1.32757E+11
(주)삼화네트웍스,46390,12-21,3075,43172933,1.32757E+11
(주)상보,27580,12-21,1940,59181279,1.14812E+11
(주)상보,27580,12-21,1940,59181279,1.14812E+11
(주)상상인,38540,12-21,8300,55328313,4.59225E+11
(주)상상인,38540,12-21,8300,55328313,4.59225E+11
(주)상상인인더스트리,101000,12-21,953,0,0
(주)상상인인더스트리,101000,12-21,953,71750792,68378504776
(주)상상인인더스트리,101000,12-21,953,71750792,68378504776
(주)상아프론테크,89980,12-21,52300,0,0
(주)상아프론테크,89980,12-21,52300,15989037,8.36227E+11
(주)상아프론테크,89980,12-21,52300,15989037,8.36227E+11
(주)상지카일룸,42940,12-21,1125,82716377,93055924125
(주)상지카일룸,42940,12-21,1125,82716377,93055924125
(주)상지카일룸,42940,12-21,1125,0,0
(주)새로닉스,42600,12-21,27400,12423574,3.40406E+11
(주)새로닉스,42600,12-21,27400,12423574,3.40406E+11
(주)새로닉스,42600,12-21,27400,0,0
(주)샘씨엔에스,252990,12-21,7010,50153846,3.51578E+11
(주)샘씨엔에스,252990,12-21,7010,50153846,3.51578E+11
(주)서남,294630,12-21,3805,21389160,81385753800
(주)서남,294630,12-21,3805,21389160,81385753800
(주)서린바이오사이언스,38070,12-21,21350,8300676,1.77219E+11
(주)서린바이오사이언스,38070,12-21,21350,8300676,1.77219E+11
(주)서부티엔디,6730,12-21,8940,59258931,5.29775E+11
(주)서부티엔디,6730,12-21,8940,59258931,5.29775E+11
(주)서산,79650,12-21,2590,20000000,51800000000
(주)서산,79650,12-21,2590,20000000,51800000000
(주)서연탑메탈,19770,12-21,7420,11650000,86443000000
(주)서연탑메탈,19770,12-21,7420,11650000,86443000000
(주)서울리거,43710,12-21,1140,39111384,44586977760
(주)서울리거,43710,12-21,1140,39111384,44586977760
(주)서울옥션,63170,12-21,34200,16917500,5.78579E+11
(주)서울옥션,63170,12-21,34200,0,0
(주)서울옥션,63170,12-21,34200,16917500,5.78579E+11
(주)서울제약,18680,12-21,7850,8524523,66917505550
(주)서울제약,18680,12-21,7850,8524523,66917505550
(주)서원인텍,93920,12-21,6820,18600000,1.26852E+11
(주)서원인텍,93920,12-21,6820,18600000,1.26852E+11
(주)서전기전,189860,12-21,7830,9698780,75941447400
(주)서전기전,189860,12-21,7830,9698780,75941447400
(주)서진시스템,178320,12-21,43200,18790321,8.11742E+11
(주)서진시스템,178320,12-21,43200,0,0
(주)서진시스템,178320,12-21,43200,18790321,8.11742E+11
(주)서진오토모티브,122690,12-21,2905,20141246,58510319630
(주)서진오토모티브,122690,12-21,2905,600000,1743000000
(주)서진오토모티브,122690,12-21,2905,19541246,56767319630
(주)서플러스글로벌,140070,12-21,4380,36988000,1.62007E+11
(주)서플러스글로벌,140070,12-21,4380,36988000,1.62007E+11
(주)서플러스글로벌,140070,12-21,4380,0,0
(주)서한,11370,12-21,1665,100894865,1.6799E+11
(주)서한,11370,12-21,1665,100894865,1.6799E+11
(주)서한,11370,12-21,1665,0,0
(주)서희건설,35890,12-21,1660,229808457,3.81482E+11
(주)서희건설,35890,12-21,1660,0,0
(주)서희건설,35890,12-21,1660,229808457,3.81482E+11
(주)석경에이티,357550,12-21,17850,5455000,97371750000
(주)석경에이티,357550,12-21,17850,5455000,97371750000
(주)석경에이티,357550,12-21,17850,0,0
(주)선광,3100,12-21,58100,6600000,3.8346E+11
(주)선광,3100,12-21,58100,6600000,3.8346E+11
(주)선익시스템,171090,12-21,22800,9049864,2.06337E+11
(주)선익시스템,171090,12-21,22800,9049864,2.06337E+11
(주)성광벤드,14620,12-21,7980,28600000,2.28228E+11
(주)성광벤드,14620,12-21,7980,28600000,2.28228E+11
(주)성도이엔지,37350,12-21,5660,15470000,87560200000
(주)성도이엔지,37350,12-21,5660,15470000,87560200000
(주)성우하이텍,15750,12-21,5710,80000000,4.568E+11
(주)성우하이텍,15750,12-21,5710,80000000,4.568E+11
(주)성창오토텍,80470,12-21,8170,7300000,59641000000
(주)성창오토텍,80470,12-21,8170,7300000,59641000000
(주)세경하이테크,148150,12-21,28350,11784281,3.34084E+11
(주)세경하이테크,148150,12-21,28350,11784281,3.34084E+11
(주)세동,53060,12-21,1370,17459007,23918839590
(주)세동,53060,12-21,1370,17459007,23918839590
(주)세림비앤지,340440,12-21,2945,27388364,80658731980
(주)세림비앤지,340440,12-21,2945,1,2945
(주)세림비앤지,340440,12-21,2945,27388365,80658734925
(주)세보엠이씨,11560,12-21,7090,10530000,74657700000
(주)세보엠이씨,11560,12-21,7090,10530000,74657700000
(주)세아메카닉스,396300,12-21,,21840000,0
(주)세아메카닉스,396300,12-21,,21840000,0
(주)세운메디칼,100700,12-21,4155,43800000,1.81989E+11
(주)세운메디칼,100700,12-21,4155,43800000,1.81989E+11
(주)세원물산,24830,12-21,6280,8350000,52438000000
(주)세원물산,24830,12-21,6280,8350000,52438000000
(주)세종메디칼,258830,12-21,7030,0,0
(주)세종메디칼,258830,12-21,7030,40666445,2.85885E+11
(주)세종메디칼,258830,12-21,7030,40666445,2.85885E+11
(주)세중,39310,12-21,3660,18121667,66325301220
(주)세중,39310,12-21,3660,18121667,66325301220
(주)세진티에스,67770,12-21,5120,8396593,42990556160
(주)세진티에스,67770,12-21,5120,8396593,42990556160
(주)세코닉스,53450,12-21,9040,14792803,1.33727E+11
(주)세코닉스,53450,12-21,9040,14792803,1.33727E+11
(주)세화피앤씨,252500,12-21,1530,41486390,63474176700
(주)세화피앤씨,252500,12-21,1530,41486390,63474176700
(주)센코,347000,12-21,16450,578035,9508675750
(주)센코,347000,12-21,16450,8829279,1.45242E+11
(주)센코,347000,12-21,16450,8251244,1.35733E+11
(주)셀레믹스,331920,12-21,15350,8164148,1.2532E+11
(주)셀레믹스,331920,12-21,15350,8164148,1.2532E+11
(주)셀루메드,49180,12-21,6700,39606973,2.65367E+11
(주)셀루메드,49180,12-21,6700,0,0
(주)셀루메드,49180,12-21,6700,39606973,2.65367E+11
(주)셀리드,299660,12-21,49100,0,0
(주)셀리드,299660,12-21,49100,9731192,4.77802E+11
(주)셀리드,299660,12-21,49100,9731192,4.77802E+11
(주)셀리버리,268600,12-21,43700,717723,31364495100
(주)셀리버리,268600,12-21,43700,17333799,7.57487E+11
(주)셀리버리,268600,12-21,43700,18051522,7.88852E+11
(주)셀바스에이아이,108860,12-21,11750,22055945,2.59157E+11
(주)셀바스에이아이,108860,12-21,11750,22055945,2.59157E+11
(주)셀바스헬스케어,208370,12-21,3000,21680564,65041692000
(주)셀바스헬스케어,208370,12-21,3000,21680564,65041692000
